wave,state,band,band_lbl,pass3,n_raw,n_eff,mandate_exposure
2012,WY,5,55-64,0.2799869826008965,115,109.01541459248187,0.0
2012,WY,6,65+,0.45559581162123464,55,52.94943318859934,0.0
2015,AK,1,18-24,0.1377218553685149,50,45.044324825286886,0.0
2015,AK,2,25-34,0.09379193594957941,116,101.78665551157947,0.0
2015,AK,3,35-44,0.14178840507586907,80,76.00819234052605,0.0
2015,AK,4,45-54,0.31871962307500035,98,93.36509287278895,0.0
2015,AK,5,55-64,0.36466076680950676,95,90.00542002993001,0.0
2015,AK,6,65+,0.3715971453235119,61,57.76994287020952,0.0
2015,AL,1,18-24,0.14003237212562203,58,53.10266935390119,0.0
2015,AL,2,25-34,0.16267504076520323,84,76.07928098928701,0.0
2015,AL,3,35-44,0.25246901728167587,88,82.50117620102097,0.0
2015,AL,4,45-54,0.3116589481598783,86,81.65356818658405,0.0
2015,AL,5,55-64,0.29658072317556655,90,86.59875652662511,0.0
2015,AL,6,65+,0.3021307391348484,97,92.70212914325275,0.0
2015,AR,1,18-24,0.14818683839926577,45,41.02778722687549,1.0
2015,AR,2,25-34,0.13900534157403308,73,66.48237674111797,0.4
2015,AR,3,35-44,0.11859560513309315,89,84.86241050601562,0.0
2015,AR,4,45-54,0.3117310907481574,97,93.54858468231664,0.0
2015,AR,5,55-64,0.26032867600573606,93,89.43793085027667,0.0
2015,AR,6,65+,0.2589287716872349,103,100.1290506100597,0.0
2015,AZ,1,18-24,0.22389715270648472,60,52.86791038824537,1.0
2015,AZ,2,25-34,0.12595466884961756,90,75.02040428296898,0.4
2015,AZ,3,35-44,0.30792936289682804,85,73.2167270248876,0.0
2015,AZ,4,45-54,0.31163750595150674,81,71.24797495393534,0.0
2015,AZ,5,55-64,0.36929426886748606,81,75.88880178768744,0.0
2015,AZ,6,65+,0.2613821613207386,103,95.64877977500672,0.0
2015,CA,1,18-24,0.15954192569249007,137,122.27606444591174,0.0
2015,CA,2,25-34,0.22244084227352645,191,167.99854374749958,0.0
2015,CA,3,35-44,0.25858075480797227,177,158.01951471407494,0.0
2015,CA,4,45-54,0.2675037953878856,180,161.1296359289719,0.0
2015,CA,5,55-64,0.297741669628518,151,136.42688554153864,0.0
2015,CA,6,65+,0.3280127881978308,164,145.2412071616496,0.0
2015,CO,1,18-24,0.08092985776854565,46,41.11614339594063,1.0
2015,CO,2,25-34,0.17661526537663932,102,87.13866162001003,0.0
2015,CO,3,35-44,0.21931731915170732,89,80.04943987311137,0.0
2015,CO,4,45-54,0.25444837540889964,93,86.2100339353922,0.0
2015,CO,5,55-64,0.4271138468380501,86,80.98754012265192,0.0
2015,CO,6,65+,0.3846566630226971,84,79.43310728735828,0.0
2015,CT,1,18-24,0.24812094960024755,52,46.824433706156405,0.0
2015,CT,2,25-34,0.16470576820462424,82,71.6809958314033,0.0
2015,CT,3,35-44,0.19673313062903217,82,73.52024404950365,0.0
2015,CT,4,45-54,0.2660936939333603,104,96.49224300340693,0.0
2015,CT,5,55-64,0.3498460274909834,91,85.89578626949118,0.0
2015,CT,6,65+,0.4919714182244804,89,84.200734699834,0.0
2015,DC,1,18-24,0.13150460033039638,57,48.07811203467957,0.0
2015,DC,2,25-34,0.2102401213555193,147,130.18970574272197,0.0
2015,DC,3,35-44,0.1843085171257991,91,84.72141849418946,0.0
2015,DC,4,45-54,0.26199203509760327,64,59.6557155096534,0.0
2015,DC,5,55-64,0.4006786045340922,72,66.10858994657656,0.0
2015,DC,6,65+,0.4457339719198698,71,65.11242052604057,0.0
2015,DE,1,18-24,0.04861444518190416,38,33.72639528466635,0.0
2015,DE,2,25-34,0.13503371872233097,75,68.31027574582987,0.0
2015,DE,3,35-44,0.1777146582162453,86,81.17347611873186,0.0
2015,DE,4,45-54,0.2694234279741009,100,94.29987216039149,0.0
2015,DE,5,55-64,0.3482674471830518,101,96.25273604326729,0.0
2015,DE,6,65+,0.500948016480121,102,98.50482371944575,0.0
2015,FL,1,18-24,0.09193778880766072,57,51.40588160652658,0.0
2015,FL,2,25-34,0.1370719984698494,79,71.74269157979957,0.0
2015,FL,3,35-44,0.1901782775189029,77,71.02354423836361,0.0
2015,FL,4,45-54,0.31617201764700037,88,80.14466980300394,0.0
2015,FL,5,55-64,0.3212935364109485,81,74.16971325695714,0.0
2015,FL,6,65+,0.3794066318580206,118,109.88940067182126,0.0
2015,GA,1,18-24,0.20087068456102403,70,64.90915825452487,1.0
2015,GA,2,25-34,0.18431414672243862,91,81.4170814162494,0.2
2015,GA,3,35-44,0.1717658905834284,94,88.1453423098428,0.0
2015,GA,4,45-54,0.2615235379331597,93,88.25503191920254,0.0
2015,GA,5,55-64,0.2870884642750021,78,75.06184753292281,0.0
2015,GA,6,65+,0.3769729140143706,79,75.46556002035715,0.0
2015,HI,1,18-24,0.08993834570271697,39,33.631831171487754,0.0
2015,HI,2,25-34,0.19299223685128236,89,77.57306147106702,0.0
2015,HI,3,35-44,0.22372132836738082,89,79.03077221402897,0.0
2015,HI,4,45-54,0.4272573623480651,79,69.32781595823367,0.0
2015,HI,5,55-64,0.43161187779364024,97,91.17806846811699,0.0
2015,HI,6,65+,0.46251403916585143,108,101.21010761506004,0.0
2015,IA,1,18-24,0.12836552609186094,53,47.2118379195913,0.7142857142857143
2015,IA,2,25-34,0.17115921854010194,83,73.97666839924595,0.0
2015,IA,3,35-44,0.2308095188626591,79,72.65742791160096,0.0
2015,IA,4,45-54,0.32393561609164784,92,87.5835477767226,0.0
2015,IA,5,55-64,0.4181234504886591,93,90.2967930922774,0.0
2015,IA,6,65+,0.3077161561652005,102,99.41185043272071,0.0
2015,ID,1,18-24,0.08469278128381233,47,40.22703962227829,1.0
2015,ID,2,25-34,0.15045532151740765,92,81.48286937587349,0.2
2015,ID,3,35-44,0.22968812705204053,91,83.82854240883233,0.0
2015,ID,4,45-54,0.285825187870099,89,83.89463687915716,0.0
2015,ID,5,55-64,0.33532150114352094,87,82.24976607531276,0.0
2015,ID,6,65+,0.39146944442067927,95,92.12423922257007,0.0
2015,IL,1,18-24,0.18359625664350848,124,110.14535045657614,1.0
2015,IL,2,25-34,0.11166174214365913,180,155.58169040232076,1.0
2015,IL,3,35-44,0.18948984848559355,175,159.71947056934567,1.0
2015,IL,4,45-54,0.29900567934735683,186,176.60358251284904,1.0
2015,IL,5,55-64,0.35497789444581845,161,150.07041957666888,0.9
2015,IL,6,65+,0.3810691620478447,178,170.09657541128684,0.0
2015,IN,1,18-24,0.17579231443202115,54,50.68852132196016,0.42857142857142855
2015,IN,2,25-34,0.15661237642895992,86,77.74403974900312,0.0
2015,IN,3,35-44,0.2426965034829834,87,82.26079538371881,0.0
2015,IN,4,45-54,0.30384651308074356,94,88.53770748657698,0.0
2015,IN,5,55-64,0.28850024716647416,85,82.3759152695096,0.0
2015,IN,6,65+,0.44130943421136604,94,91.65882397590009,0.0
2015,KS,1,18-24,0.15280739859773906,52,48.38140418881574,0.5714285714285714
2015,KS,2,25-34,0.18432914582653032,97,84.70028217728989,0.0
2015,KS,3,35-44,0.2554748278468748,85,80.92121833595253,0.0
2015,KS,4,45-54,0.21670654075058285,84,78.81803246859496,0.0
2015,KS,5,55-64,0.31636913531891836,87,84.25939965897926,0.0
2015,KS,6,65+,0.31862291616850613,95,91.22638481009346,0.0
2015,KY,1,18-24,0.21537313266255603,52,49.04956326907792,0.0
2015,KY,2,25-34,0.1871472241820325,88,82.68835674868349,0.0
2015,KY,3,35-44,0.2188164359726066,85,81.94291549975186,0.0
2015,KY,4,45-54,0.20674952653670928,94,91.27116988626116,0.0
2015,KY,5,55-64,0.32265258586599127,87,83.60795418094749,0.0
2015,KY,6,65+,0.3380978844475236,94,90.87640142076906,0.0
2015,LA,1,18-24,0.15367642098953338,70,65.33271270385961,1.0
2015,LA,2,25-34,0.13649443308244172,97,89.10888807551719,0.4
2015,LA,3,35-44,0.17295212233144314,74,68.44337253742205,0.0
2015,LA,4,45-54,0.17692402285234887,89,82.92827880209268,0.0
2015,LA,5,55-64,0.30708408879573007,84,81.3890599070388,0.0
2015,LA,6,65+,0.328402398840348,86,83.26841564808716,0.0
2015,MA,1,18-24,0.17702561632382827,59,54.19340125970049,0.0
2015,MA,2,25-34,0.1447330064892867,90,76.01589461741283,0.0
2015,MA,3,35-44,0.24665158313764102,81,74.67508843599468,0.0
2015,MA,4,45-54,0.24601467931538973,95,89.51704382106688,0.0
2015,MA,5,55-64,0.23626019536836132,81,77.42742778159644,0.0
2015,MA,6,65+,0.41171249004743365,94,90.23532114679331,0.0
2015,MD,1,18-24,0.12724190107154887,59,53.50394282662371,0.0
2015,MD,2,25-34,0.2548183755103869,91,82.24903852253873,0.0
2015,MD,3,35-44,0.32192835496537936,82,75.13371665043147,0.0
2015,MD,4,45-54,0.23812619510008332,99,92.94092990359432,0.0
2015,MD,5,55-64,0.35419450301965233,83,78.40847109936728,0.0
2015,MD,6,65+,0.2282505462079568,86,81.84274143876928,0.0
2015,ME,1,18-24,0.25680893686022965,39,36.78103273095563,0.0
2015,ME,2,25-34,0.08568391144259849,69,64.68449660337704,0.0
2015,ME,3,35-44,0.20516652745802502,78,73.99979108129988,0.0
2015,ME,4,45-54,0.2880028514983008,99,95.22934276833016,0.0
2015,ME,5,55-64,0.3420000117199409,103,98.60742545481384,0.0
2015,ME,6,65+,0.43041543254367576,112,107.67547720081916,0.0
2015,MI,1,18-24,0.11174531076824973,62,58.24785365073373,1.0
2015,MI,2,25-34,0.2179503933216288,78,70.81162287975425,1.0
2015,MI,3,35-44,0.23859403488275838,80,75.66296039002108,0.1
2015,MI,4,45-54,0.275482133245743,93,89.49486204817785,0.0
2015,MI,5,55-64,0.26799646885538625,90,83.53855212381086,0.0
2015,MI,6,65+,0.3715965197771616,97,93.24977664123398,0.0
2015,MN,1,18-24,0.19889122811453439,55,50.7962349458002,0.14285714285714285
2015,MN,2,25-34,0.16593268734624037,89,80.07854293523036,0.0
2015,MN,3,35-44,0.2616832526179479,84,79.23561037982527,0.0
2015,MN,4,45-54,0.24465888130045124,96,91.12355805330655,0.0
2015,MN,5,55-64,0.3269265067107865,84,79.83101280623758,0.0
2015,MN,6,65+,0.36508023781187376,92,88.61779360952792,0.0
2015,MO,1,18-24,0.16165237443605673,58,52.354580128881864,0.8571428571428571
2015,MO,2,25-34,0.14936825606372275,90,82.43489200677276,0.0
2015,MO,3,35-44,0.3592781361711059,80,76.21241792444046,0.0
2015,MO,4,45-54,0.18623218139499442,93,88.49600803287676,0.0
2015,MO,5,55-64,0.3219045638006537,84,79.89626374630139,0.0
2015,MO,6,65+,0.35720390036571115,98,94.64085325608711,0.0
2015,MS,1,18-24,0.1273984892371483,72,68.2739495514261,0.0
2015,MS,2,25-34,0.13574793394365872,95,87.2763294832601,0.0
2015,MS,3,35-44,0.21032386878421444,86,80.62613894027548,0.0
2015,MS,4,45-54,0.20322295599226226,88,83.32220584779404,0.0
2015,MS,5,55-64,0.21924731489648192,87,83.65876314202454,0.0
2015,MS,6,65+,0.3602894635526146,75,71.85132746454957,0.0
2015,MT,1,18-24,0.23167081653320334,36,32.76836699777905,0.0
2015,MT,2,25-34,0.19778897633319875,91,84.69042370864801,0.0
2015,MT,3,35-44,0.13420951842122697,72,68.37052183335615,0.0
2015,MT,4,45-54,0.3391035510862924,90,85.63586955102448,0.0
2015,MT,5,55-64,0.28238084692226856,104,100.35409430990877,0.0
2015,MT,6,65+,0.37936885071750986,107,103.74004667727458,0.0
2015,NC,1,18-24,0.09470064513352515,61,55.68479999802515,1.0
2015,NC,2,25-34,0.2100869596032923,84,75.606438502136,0.4
2015,NC,3,35-44,0.2603305623754565,92,88.46941929008962,0.0
2015,NC,4,45-54,0.2915878176307059,93,86.80082556125093,0.0
2015,NC,5,55-64,0.2702799954105085,82,78.15523792331443,0.0
2015,NC,6,65+,0.37596767590568436,93,89.8061421866691,0.0
2015,ND,1,18-24,0.08495297647624954,52,47.83559826274361,0.7142857142857143
2015,ND,2,25-34,0.16434077525819643,97,91.41478603327678,0.0
2015,ND,3,35-44,0.2583504149065884,74,70.75900243511525,0.0
2015,ND,4,45-54,0.2884661545759211,93,88.28602431168453,0.0
2015,ND,5,55-64,0.34639492191238913,90,87.463790914697,0.0
2015,ND,6,65+,0.49858482490870265,94,89.78517058321493,0.0
2015,NE,1,18-24,0.09659919962388122,56,52.470261481595635,0.2857142857142857
2015,NE,2,25-34,0.10145729015366572,103,92.28888498389745,0.0
2015,NE,3,35-44,0.23022321028730464,75,67.19806326094216,0.0
2015,NE,4,45-54,0.2968384058012015,89,83.70956685630082,0.0
2015,NE,5,55-64,0.352319590415886,84,80.43388132130804,0.0
2015,NE,6,65+,0.27310791006070567,96,92.43342004991096,0.0
2015,NH,1,18-24,0.16501215546189682,46,42.8546494264142,1.0
2015,NH,2,25-34,0.11635714506525865,69,63.66192376922782,1.0
2015,NH,3,35-44,0.180597286662522,83,76.45671888019122,0.6
2015,NH,4,45-54,0.31721966061510803,111,106.96958447572722,0.0
2015,NH,5,55-64,0.34470284804608586,94,90.07500116237632,0.0
2015,NH,6,65+,0.4055590704582552,98,94.64494279150934,0.0
2015,NJ,1,18-24,0.12512096532947953,58,52.407869071521816,0.2857142857142857
2015,NJ,2,25-34,0.123834177764141,86,73.73090136552898,0.0
2015,NJ,3,35-44,0.23617856286700276,87,79.9798757570213,0.0
2015,NJ,4,45-54,0.2162648197076951,100,89.29657639668835,0.0
2015,NJ,5,55-64,0.38195780640423393,83,76.6178825298728,0.0
2015,NJ,6,65+,0.2647668403203158,93,87.89857574598331,0.0
2015,NM,1,18-24,0.12515024478766726,66,56.583137135562914,0.0
2015,NM,2,25-34,0.15450368437593007,89,77.27548714417527,0.0
2015,NM,3,35-44,0.4292505519997035,79,66.32195726097227,0.0
2015,NM,4,45-54,0.24464958187381544,84,74.22953211629945,0.0
2015,NM,5,55-64,0.32686692562271497,95,84.96752459990647,0.0
2015,NM,6,65+,0.35535637401947345,87,80.57216485108208,0.0
2015,NV,1,18-24,0.21536831541515133,52,45.99532678899838,0.0
2015,NV,2,25-34,0.15295956928659835,92,79.82251246197926,0.0
2015,NV,3,35-44,0.15438033279037405,83,73.77593925149465,0.0
2015,NV,4,45-54,0.3334917204046164,92,83.8598473983162,0.0
2015,NV,5,55-64,0.35662181124219633,96,89.64701111960652,0.0
2015,NV,6,65+,0.3990983178887612,88,83.78257341453204,0.0
2015,NY,1,18-24,0.1316723964416614,128,115.1744565511018,1.0
2015,NY,2,25-34,0.13919289105135785,181,158.40465531712763,1.0
2015,NY,3,35-44,0.2308361308926124,163,144.1654599443811,0.3
2015,NY,4,45-54,0.25028406875082865,183,165.4886961668877,0.0
2015,NY,5,55-64,0.2991198748531417,160,146.99942005634938,0.0
2015,NY,6,65+,0.3443041697575579,185,173.750982353701,0.0
2015,OH,1,18-24,0.1677207554095759,60,56.570285583051096,0.2857142857142857
2015,OH,2,25-34,0.17481590335518862,81,76.34930333192844,0.0
2015,OH,3,35-44,0.2583235474383625,79,74.20912133134992,0.0
2015,OH,4,45-54,0.21554409769102886,92,88.35536926120061,0.0
2015,OH,5,55-64,0.2669239238489286,88,84.22796118507736,0.0
2015,OH,6,65+,0.3548562376416128,100,95.88645576656667,0.0
2015,OK,1,18-24,0.10435206790822359,57,51.44524097852913,0.2857142857142857
2015,OK,2,25-34,0.12644797943864974,93,83.87407537584686,0.0
2015,OK,3,35-44,0.1717931103266653,74,67.22331680780349,0.0
2015,OK,4,45-54,0.26793700686120325,89,81.28217567572148,0.0
2015,OK,5,55-64,0.18610928332254828,92,86.4012525337662,0.0
2015,OK,6,65+,0.4688907142777853,95,91.18641226753412,0.0
2015,OR,1,18-24,0.06563418212137678,47,43.78866543309707,0.42857142857142855
2015,OR,2,25-34,0.2125153179241862,84,74.10981968395777,0.0
2015,OR,3,35-44,0.16156195637381127,85,78.4929037740433,0.0
2015,OR,4,45-54,0.24763986533872584,84,79.40695798002673,0.0
2015,OR,5,55-64,0.23613294398333717,95,91.85738124915964,0.0
2015,OR,6,65+,0.28171299962431395,106,102.39553450663455,0.0
2015,PA,1,18-24,0.15427895003536526,62,59.12365613647438,0.0
2015,PA,2,25-34,0.19483596786990517,78,69.52134568564821,0.0
2015,PA,3,35-44,0.2757219738018362,76,71.50609504406766,0.0
2015,PA,4,45-54,0.2681986189322286,92,87.61023466951843,0.0
2015,PA,5,55-64,0.2400297010330842,87,83.90558218138011,0.0
2015,PA,6,65+,0.33852826321814294,105,101.685999286841,0.0
2015,RI,1,18-24,0.15171092091409727,57,51.02734380936984,0.0
2015,RI,2,25-34,0.1816749339499672,92,83.883614155828,0.0
2015,RI,3,35-44,0.16814277239320224,68,63.12121827936576,0.0
2015,RI,4,45-54,0.3718120587099516,101,93.14519578894452,0.0
2015,RI,5,55-64,0.3701710945256185,89,85.3942822017641,0.0
2015,RI,6,65+,0.2451003043096157,93,89.72892075852288,0.0
2015,SC,1,18-24,0.17496462735994045,63,58.40925218471438,1.0
2015,SC,2,25-34,0.17382757101656146,90,82.06873223927285,0.0
2015,SC,3,35-44,0.17494520219426504,78,73.21693285094742,0.0
2015,SC,4,45-54,0.2959344943799882,86,81.50120902568159,0.0
2015,SC,5,55-64,0.2831118346622079,86,82.51348308625062,0.0
2015,SC,6,65+,0.4167671190829351,97,93.21800594314068,0.0
2015,SD,1,18-24,0.1039027300406369,50,45.97732060328812,0.0
2015,SD,2,25-34,0.25602680622115603,99,92.08073914583832,0.0
2015,SD,3,35-44,0.2082505220942509,82,78.10524350009644,0.0
2015,SD,4,45-54,0.2758441672850136,91,87.21836136560437,0.0
2015,SD,5,55-64,0.37295449778520173,95,91.57189992253036,0.0
2015,SD,6,65+,0.44938189832796754,84,81.02556836732191,0.0
2015,TN,1,18-24,0.13304305738668082,52,47.12804152475204,0.7142857142857143
2015,TN,2,25-34,0.14281463219357907,86,80.3713891285479,0.0
2015,TN,3,35-44,0.1823335965990819,91,84.24544263059958,0.0
2015,TN,4,45-54,0.2800709526763046,93,88.93106964226807,0.0
2015,TN,5,55-64,0.3317737003990435,85,82.11777003323944,0.0
2015,TN,6,65+,0.32802863126560633,96,92.95577936527266,0.0
2015,TX,1,18-24,0.1828593701913176,141,127.58265021369043,1.0
2015,TX,2,25-34,0.11018357110188921,195,171.45855352228654,0.2
2015,TX,3,35-44,0.15927654797828372,185,162.61515253503225,0.0
2015,TX,4,45-54,0.2612007435269169,177,158.04243034388392,0.0
2015,TX,5,55-64,0.27995933547061574,148,134.2041768167183,0.0
2015,TX,6,65+,0.3265654703718103,154,141.05753079342622,0.0
2015,UT,1,18-24,0.2082769186039444,66,58.36964998192334,1.0
2015,UT,2,25-34,0.1682200796653719,129,113.37151388271162,0.1
2015,UT,3,35-44,0.18758206395204424,97,89.82125398680799,0.0
2015,UT,4,45-54,0.2211521623507494,69,65.88026732526303,0.0
2015,UT,5,55-64,0.29870917021210686,70,68.12428484408984,0.0
2015,UT,6,65+,0.3562218446990232,69,66.11051180107079,0.0
2015,VA,1,18-24,0.272810730838385,65,58.78471543321399,0.14285714285714285
2015,VA,2,25-34,0.17462916522712427,91,81.08401837397882,0.0
2015,VA,3,35-44,0.24500037865334554,86,78.76212538250014,0.0
2015,VA,4,45-54,0.25152686425571263,95,91.46894059259944,0.0
2015,VA,5,55-64,0.2744952782059399,81,75.90820748196408,0.0
2015,VA,6,65+,0.3706115007564811,86,81.80150876362742,0.0
2015,VT,1,18-24,0.13206556771868067,34,32.003418694457416,0.0
2015,VT,2,25-34,0.16471624688252431,85,80.33116072202242,0.0
2015,VT,3,35-44,0.17621666278936357,75,71.94727852582133,0.0
2015,VT,4,45-54,0.276266751983207,95,91.39746617999259,0.0
2015,VT,5,55-64,0.401046525933085,111,105.80751969272197,0.0
2015,VT,6,65+,0.42783102995103317,101,96.78238203800704,0.0
2015,WA,1,18-24,0.1255241026366108,46,42.25753298765186,0.0
2015,WA,2,25-34,0.11033539662724343,98,86.18497352119469,0.0
2015,WA,3,35-44,0.2000914926148223,88,82.75957361749963,0.0
2015,WA,4,45-54,0.2286110070253074,93,86.08021159567548,0.0
2015,WA,5,55-64,0.4063338323424981,88,82.77062779494646,0.0
2015,WA,6,65+,0.35259677638955006,91,85.4473558364365,0.0
2015,WI,1,18-24,0.1501850191701785,52,47.54017033180549,0.0
2015,WI,2,25-34,0.10996560288500148,87,77.2275225990844,0.0
2015,WI,3,35-44,0.2577505037630459,81,77.19655765728565,0.0
2015,WI,4,45-54,0.3289882627404172,99,95.33737613417765,0.0
2015,WI,5,55-64,0.2825899805726617,90,86.17571215365999,0.0
2015,WI,6,65+,0.34448423823735974,96,93.08592220554223,0.0
2015,WV,1,18-24,0.1514140396548238,43,40.78380220575964,0.0
2015,WV,2,25-34,0.14649474619397368,78,73.26350903353068,0.0
2015,WV,3,35-44,0.2127117960533065,85,81.37307232044235,0.0
2015,WV,4,45-54,0.15365147754215094,91,89.06947701815453,0.0
2015,WV,5,55-64,0.31067800425857406,93,90.34182924885812,0.0
2015,WV,6,65+,0.32703893989444555,110,106.07682006560948,0.0
2015,WY,1,18-24,0.10679911553021239,35,31.81868348124346,1.0
2015,WY,2,25-34,0.1342315461736328,111,103.93459971921465,0.7
2015,WY,3,35-44,0.22173553174617372,75,67.3744622521694,0.0
2015,WY,4,45-54,0.30964569166336625,90,86.51538778029284,0.0
